Date,Stock,finbert_pos,finbert_neg,finbert_neu
2021-07-06,BAJAJ-AUTO,0.31341115,0.1273858,0.559203
2021-07-06,BAJFINANCE,0.950822,0.022188,0.026990023
2021-07-06,KOTAKBANK,0.45078635,0.009393858,0.53981984
2021-07-06,SBIN,0.025808962,0.023159105,0.951032
2021-07-06,TECHM,0.6106101,0.007858317,0.38153166
2021-07-06,ULTRACEMCO,0.12587847,0.008370374,0.8657511
2021-07-07,BAJAJFINSV,0.21875496,0.754983,0.026262043
2021-07-07,ONGC,0.011176851,0.96675014,0.022072954
2021-07-07,TATASTEEL,0.3570223,0.026028251,0.6169495
2021-07-08,AXISBANK,0.9490026,0.020367945,0.030629462
2021-07-08,BAJAJ-AUTO,0.101989225,0.01292728,0.8850835
2021-07-08,CIPLA,0.3475906,0.008733643,0.6436758
2021-07-08,ICICIBANK,0.94896567,0.020012138,0.031022213
2021-07-08,INDUSINDBK,0.47898015,0.49162188,0.029397903
2021-07-08,KOTAKBANK,0.9491511,0.021704776,0.029144067
2021-07-08,TATASTEEL,0.12741162,0.0108177075,0.86177063
2021-07-08,TITAN,0.18931763,0.0198889,0.79079354
2021-07-09,BAJAJFINSV,0.057374172,0.2936682,0.6489576
2021-07-09,HCLTECH,0.3939362,0.0081991125,0.5978647
2021-07-09,HINDUNILVR,0.3022138,0.011433126,0.68635315
2021-07-09,INDUSINDBK,0.37703067,0.0070797973,0.6158895
2021-07-09,JSWSTEEL,0.5033367,0.016990721,0.47967255
2021-07-09,KOTAKBANK,0.06716777,0.050201554,0.88263065
2021-07-09,TATASTEEL,0.9191167,0.011480891,0.06940239
2021-07-10,MARUTI,0.19732635,0.010094789,0.7925789
2021-07-11,ONGC,0.15781118,0.00961438,0.8325744
2021-07-12,ASIANPAINT,0.9436603,0.01704131,0.039298356
2021-07-12,BAJAJ-AUTO,0.9442659,0.014512079,0.04122211
2021-07-12,BAJFINANCE,0.069101326,0.012338896,0.91855985
2021-07-12,CIPLA,0.025390252,0.92191195,0.052697726
2021-07-12,COALINDIA,0.9342248,0.013701773,0.052073516
2021-07-12,DRREDDY,0.036056407,0.58478326,0.37916026
2021-07-12,HEROMOTOCO,0.6657462,0.012755033,0.32149872
2021-07-12,HINDALCO,0.9484441,0.014837583,0.036718342
2021-07-12,ITC,0.9460458,0.016396103,0.037558034
2021-07-12,JSWSTEEL,0.050351873,0.02235907,0.927289
2021-07-12,M&M,0.9353205,0.016834145,0.047845356
2021-07-12,MARUTI,0.5882828,0.27162045,0.14009674
2021-07-12,NESTLEIND,0.9467083,0.018296214,0.034995504
2021-07-12,RELIANCE,0.040827464,0.8018398,0.15733263
2021-07-12,SBIN,0.07208469,0.013996583,0.91391873
2021-07-12,TATASTEEL,0.03362268,0.02572049,0.9406568
2021-07-12,ULTRACEMCO,0.949432,0.0147420615,0.0358259
2021-07-13,AXISBANK,0.949482,0.016824016,0.03369397
2021-07-13,BAJAJFINSV,0.010201393,0.95899045,0.030808182
2021-07-13,BAJFINANCE,0.9493217,0.015700135,0.034978222
2021-07-13,BRITANNIA,0.016269926,0.9290114,0.054718707
2021-07-13,CIPLA,0.9542952,0.02019878,0.02550602
2021-07-13,COALINDIA,0.31816173,0.006552959,0.67528534
2021-07-13,DRREDDY,0.9532278,0.02032144,0.026450774
2021-07-13,HEROMOTOCO,0.044423897,0.6254722,0.3301039
2021-07-13,INDUSINDBK,0.9504241,0.015830819,0.033745095
2021-07-13,LT,0.9447415,0.016287973,0.03897059
2021-07-13,NTPC,0.7445962,0.011094704,0.24430919
2021-07-13,SBIN,0.048227213,0.03552836,0.91624445
2021-07-13,SUNPHARMA,0.9532291,0.019095821,0.02767505
2021-07-14,AXISBANK,0.4862788,0.36657435,0.1471469
2021-07-14,ICICIBANK,0.33426595,0.33851054,0.3272235
2021-07-14,ITC,0.12597246,0.559067,0.31496054
2021-07-14,KOTAKBANK,0.9523987,0.017077262,0.030524038
2021-07-14,SBIN,0.9521165,0.01806759,0.029815989
2021-07-15,AXISBANK,0.9537631,0.021759624,0.024477242
2021-07-15,BAJAJ-AUTO,0.9536599,0.01784025,0.02849982
2021-07-15,BAJFINANCE,0.9509415,0.016705832,0.032352705
2021-07-15,EICHERMOT,0.06487307,0.020856254,0.91427064
2021-07-15,HEROMOTOCO,0.95251,0.01934475,0.028145336
2021-07-15,ICICIBANK,0.9538351,0.021639707,0.024525192
2021-07-15,ITC,0.9063587,0.057713974,0.035927318
2021-07-15,KOTAKBANK,0.95329183,0.02213639,0.024571788
2021-07-15,MARUTI,0.07751268,0.44941083,0.4730765
2021-07-15,NTPC,0.8645517,0.015872706,0.119575635
2021-07-15,SBIN,0.9529963,0.02162888,0.02537483
2021-07-15,ULTRACEMCO,0.9499665,0.015497279,0.03453613
2021-07-16,BAJAJ-AUTO,0.042102247,0.059867162,0.8980306
2021-07-16,BAJFINANCE,0.9550376,0.020219872,0.024742547
2021-07-16,ITC,0.057539992,0.7967037,0.1457563
2021-07-16,RELIANCE,0.23736908,0.009096981,0.75353396
2021-07-17,HCLTECH,0.0929067,0.027768118,0.8793252
2021-07-19,HCLTECH,0.9336482,0.03495684,0.03139492
2021-07-19,MARUTI,0.80364066,0.008505368,0.18785399
2021-07-19,RELIANCE,0.2643151,0.14181004,0.5938748
2021-07-20,ASIANPAINT,0.93213814,0.028898997,0.03896288
2021-07-20,AXISBANK,0.037308004,0.042864747,0.9198272
2021-07-20,BAJFINANCE,0.46959138,0.50992644,0.020482121
2021-07-20,HCLTECH,0.030148344,0.031725146,0.9381265
2021-07-20,ICICIBANK,0.89827454,0.0067315195,0.09499385
2021-07-21,ASIANPAINT,0.08466028,0.023942538,0.8913972
2021-07-21,BAJAJ-AUTO,0.12133763,0.011969343,0.866693
2021-07-21,BAJAJFINSV,0.008321561,0.97437525,0.017303172
2021-07-21,BAJFINANCE,0.109959014,0.27674112,0.61329985
2021-07-21,BHARTIARTL,0.044231366,0.112614326,0.8431543
2021-07-21,HCLTECH,0.09704041,0.009845064,0.89311457
2021-07-21,ICICIBANK,0.9180848,0.050370097,0.03154516
2021-07-22,ASIANPAINT,0.46356156,0.06336478,0.4730736
2021-07-22,BAJAJ-AUTO,0.7078355,0.024758184,0.26740634
2021-07-22,BAJAJFINSV,0.007728312,0.97497225,0.01729944
2021-07-22,BAJFINANCE,0.5035517,0.021647627,0.47480062
2021-07-22,BHARTIARTL,0.06975965,0.055463508,0.87477684
2021-07-22,BPCL,0.67702204,0.07490166,0.24807626
2021-07-22,HCLTECH,0.7493429,0.009464504,0.24119247
2021-07-22,HINDUNILVR,0.6926607,0.2415666,0.06577277
2021-07-22,ULTRACEMCO,0.9508818,0.02029654,0.02882162
2021-07-23,BAJAJ-AUTO,0.4813413,0.036162406,0.4824963
2021-07-23,BHARTIARTL,0.09310384,0.8665267,0.040369377
2021-07-23,BPCL,0.21364732,0.013653066,0.77269965
2021-07-23,HINDUNILVR,0.4154118,0.024714498,0.5598737
2021-07-23,ICICIBANK,0.250494,0.015256482,0.7342495
2021-07-23,JSWSTEEL,0.39039552,0.18266712,0.4269373
2021-07-23,NTPC,0.9121201,0.011623669,0.07625616
2021-07-23,RELIANCE,0.9266052,0.024583206,0.048811615
2021-07-23,ULTRACEMCO,0.03281691,0.02607073,0.9411124
2021-07-24,AXISBANK,0.48903078,0.0865168,0.42445245
2021-07-24,ICICIBANK,0.89010185,0.016156297,0.09374195
2021-07-24,ITC,0.90965986,0.061182998,0.029157154
2021-07-25,EICHERMOT,0.40733218,0.0075941943,0.58507365
2021-07-25,ICICIBANK,0.028659765,0.942494,0.028846392
2021-07-26,AXISBANK,0.94423944,0.028757535,0.027003014
2021-07-26,BAJAJ-AUTO,0.3689691,0.09466484,0.536366
2021-07-26,BAJAJFINSV,0.109863564,0.67937285,0.21076353
2021-07-26,HINDUNILVR,0.42030898,0.018347824,0.5613432
2021-07-26,ICICIBANK,0.28805542,0.035404783,0.6765398
2021-07-26,INDUSINDBK,0.048830926,0.67389023,0.2772788
2021-07-26,ITC,0.76025593,0.027837604,0.21190648
2021-07-26,JSWSTEEL,0.6630855,0.3078808,0.029033639
2021-07-26,KOTAKBANK,0.94008523,0.029392377,0.03052233
2021-07-26,NTPC,0.1552415,0.009013096,0.8357454
2021-07-26,RELIANCE,0.036692414,0.041986473,0.9213211
2021-07-26,TECHM,0.06790615,0.017334457,0.9147594
2021-07-26,ULTRACEMCO,0.5474638,0.013582054,0.43895411
2021-07-27,AXISBANK,0.14454642,0.015771959,0.8396816
2021-07-27,BAJAJ-AUTO,0.0678203,0.30827063,0.6239091
2021-07-27,BAJAJFINSV,0.052381136,0.012621292,0.9349975
2021-07-27,DRREDDY,0.5228611,0.45468765,0.0224512
2021-07-27,ICICIBANK,0.110164255,0.09145609,0.79837966
2021-07-27,INDUSINDBK,0.93657845,0.034667827,0.028753748
2021-07-27,ITC,0.49440867,0.018431772,0.48715955
2021-07-27,JSWSTEEL,0.088931955,0.0107920095,0.900276
2021-07-27,KOTAKBANK,0.02896665,0.0377776,0.9332558
2021-07-27,LT,0.05005585,0.020936599,0.92900753
2021-07-27,MARUTI,0.6334018,0.008423237,0.35817492
2021-07-27,RELIANCE,0.9502206,0.020849794,0.028929666
2021-07-27,TATASTEEL,0.22780572,0.0079453625,0.7642489
2021-07-27,ULTRACEMCO,0.15286285,0.008726748,0.8384104
2021-07-28,AXISBANK,0.016921744,0.80924684,0.17383145
2021-07-28,BAJAJ-AUTO,0.4882416,0.19689283,0.31486553
2021-07-28,BHARTIARTL,0.9503017,0.02394061,0.025757648
2021-07-28,DRREDDY,0.028671341,0.043109093,0.92821956
2021-07-28,HINDUNILVR,0.091757424,0.010989563,0.89725304
2021-07-28,INDUSINDBK,0.060368903,0.026694547,0.91293657
2021-07-28,MARUTI,0.38429523,0.21685342,0.3988513
2021-07-28,NESTLEIND,0.9220714,0.039413005,0.03851553
2021-07-28,TECHM,0.5553807,0.062059574,0.38255978
2021-07-28,ULTRACEMCO,0.32581377,0.0116616925,0.6625245
2021-07-29,AXISBANK,0.21177563,0.009835262,0.77838916
2021-07-29,BHARTIARTL,0.37507915,0.35006073,0.27486017
2021-07-29,KOTAKBANK,0.064375,0.012887655,0.92273736
2021-07-29,MARUTI,0.49298888,0.0320052,0.47500592
2021-07-29,NESTLEIND,0.3432547,0.03839765,0.6183477
2021-07-29,NTPC,0.4504354,0.008708814,0.54085577
2021-07-29,TECHM,0.86037636,0.020410027,0.11921366
2021-07-30,ICICIBANK,0.04643411,0.46107066,0.49249518
2021-07-30,INDUSINDBK,0.056557566,0.012995066,0.93044734
2021-07-30,ITC,0.06887534,0.011256273,0.91986835
2021-07-30,MARUTI,0.031017074,0.013753059,0.9552299
2021-07-30,SUNPHARMA,0.34869373,0.16593836,0.48536795
2021-07-30,TECHM,0.05376802,0.031508718,0.9147232
2021-07-31,BHARTIARTL,0.008809969,0.975973,0.015217029
2021-07-31,BPCL,0.43996495,0.009951212,0.5500838
2021-08-02,BAJAJ-AUTO,0.9156142,0.050948445,0.03343735
2021-08-02,DRREDDY,0.04295239,0.013466036,0.9435816
2021-08-02,MARUTI,0.38513067,0.08646264,0.5284067
2021-08-02,NTPC,0.9512058,0.022654667,0.026139457
2021-08-02,ONGC,0.11718602,0.011743359,0.8710706
2021-08-02,SUNPHARMA,0.058076337,0.0208317,0.921092
2021-08-02,TECHM,0.10614958,0.009780176,0.8840702
2021-08-03,BHARTIARTL,0.5842116,0.09890641,0.31688198
2021-08-03,BRITANNIA,0.62395495,0.3360429,0.040002093
2021-08-03,INDUSINDBK,0.92791194,0.028315391,0.04377263
2021-08-03,NTPC,0.5524139,0.015047233,0.43253887
2021-08-03,SUNPHARMA,0.9524549,0.020698607,0.026846433
2021-08-03,TITAN,0.41234994,0.015360933,0.5722891
2021-08-04,AXISBANK,0.08393966,0.010845018,0.9052153
2021-08-04,BAJFINANCE,0.16488168,0.012930876,0.8221874
2021-08-04,BHARTIARTL,0.4900596,0.029001404,0.480939
2021-08-04,ICICIBANK,0.8530317,0.09306532,0.053903002
2021-08-04,ITC,0.076068275,0.011060026,0.9128717
2021-08-04,MARUTI,0.016874323,0.95828706,0.024838615
2021-08-04,NTPC,0.052076813,0.012142091,0.9357812
2021-08-04,SBIN,0.66769594,0.3088013,0.023502791
2021-08-05,BHARTIARTL,0.6950648,0.007773591,0.29716164
2021-08-05,CIPLA,0.95261073,0.023669727,0.023719536
2021-08-05,HINDALCO,0.08835333,0.106428176,0.80521846
2021-08-05,RELIANCE,0.91631866,0.047074188,0.036607202
2021-08-05,SBIN,0.15735233,0.022898903,0.8197487
2021-08-05,TECHM,0.08871618,0.009928327,0.90135545
2021-08-05,TITAN,0.86938924,0.010219884,0.12039093
2021-08-06,CIPLA,0.1031225,0.020762121,0.8761154
2021-08-06,NTPC,0.057907164,0.015831694,0.9262611
2021-08-09,COALINDIA,0.15930903,0.029943006,0.810748
2021-08-09,HINDALCO,0.94874525,0.01673595,0.034518864
2021-08-09,M&M,0.31573,0.0137056755,0.6705643
2021-08-09,SBIN,0.03267119,0.0146882385,0.9526406
2021-08-10,CIPLA,0.66692996,0.01840461,0.31466544
2021-08-10,COALINDIA,0.5782621,0.39830223,0.023435704
2021-08-10,HEROMOTOCO,0.25826648,0.009640713,0.7320928
2021-08-10,ICICIBANK,0.17186773,0.010279274,0.81785303
2021-08-10,INDUSINDBK,0.07025117,0.010543963,0.9192049
2021-08-10,ITC,0.10613104,0.00940572,0.8844633
2021-08-10,JSWSTEEL,0.9531919,0.019252341,0.02755582
2021-08-10,M&M,0.94883925,0.024201024,0.026959725
2021-08-10,NESTLEIND,0.097526915,0.010345623,0.8921275
2021-08-10,RELIANCE,0.4532013,0.014496464,0.5323022
2021-08-11,BPCL,0.08987187,0.038528454,0.8715997
2021-08-11,EICHERMOT,0.012189853,0.94867164,0.039138522
2021-08-11,ICICIBANK,0.3726055,0.010831477,0.6165631
2021-08-11,POWERGRID,0.94880736,0.021467142,0.029725384
2021-08-11,RELIANCE,0.04769279,0.015106414,0.9372008
2021-08-11,TITAN,0.49973714,0.020704,0.47955883
2021-08-12,BPCL,0.48004916,0.49837515,0.021575648
2021-08-12,CIPLA,0.87310755,0.015186332,0.111706086
2021-08-12,EICHERMOT,0.012633526,0.80824965,0.1791168
2021-08-12,HEROMOTOCO,0.9469663,0.026232963,0.026800774
2021-08-12,ITC,0.2777424,0.0081760995,0.71408147
2021-08-12,POWERGRID,0.9419616,0.024756515,0.033281963
2021-08-12,RELIANCE,0.12914431,0.011145824,0.85970986
2021-08-12,TATASTEEL,0.088865444,0.049120266,0.86201435
2021-08-13,BAJAJ-AUTO,0.042374182,0.091358796,0.8662671
2021-08-13,BPCL,0.49114263,0.02244691,0.48641044
2021-08-13,COALINDIA,0.9593865,0.018365141,0.02224834
2021-08-13,EICHERMOT,0.3069558,0.26249728,0.43054688
2021-08-13,HEROMOTOCO,0.9525339,0.017813139,0.029652862
2021-08-13,LT,0.5773007,0.020872476,0.40182677
2021-08-13,SBIN,0.16220357,0.012290324,0.8255061
2021-08-13,TATASTEEL,0.9433556,0.018209493,0.038434863
2021-08-14,NTPC,0.21331708,0.0072712363,0.7794117
2021-08-15,M&M,0.4215486,0.03911097,0.53934044
2021-08-16,HEROMOTOCO,0.027838869,0.9494815,0.02267965
2021-08-16,RELIANCE,0.6796583,0.22568657,0.094655104
2021-08-16,SBIN,0.031723823,0.030012203,0.93826395
2021-08-16,TATASTEEL,0.35376996,0.030938413,0.6152916
2021-08-17,HCLTECH,0.8968889,0.008823075,0.09428807
2021-08-17,MARUTI,0.010722635,0.96197647,0.027300911
2021-08-17,SBIN,0.7091689,0.0101960385,0.28063506
2021-08-17,TATASTEEL,0.06023978,0.015792273,0.92396796
2021-08-18,COALINDIA,0.32483062,0.11052371,0.56464565
2021-08-18,ICICIBANK,0.30426824,0.05262924,0.64310247
2021-08-18,MARUTI,0.9365925,0.023370396,0.040037084
2021-08-18,TATASTEEL,0.8663869,0.012170154,0.12144302
2021-08-19,COALINDIA,0.08771665,0.010632003,0.9016513
2021-08-19,M&M,0.059598427,0.013064852,0.9273367
2021-08-19,MARUTI,0.23113911,0.011417276,0.75744355
2021-08-19,ONGC,0.9166403,0.0088162385,0.0745434
2021-08-19,TATASTEEL,0.2346872,0.06162369,0.70368916
2021-08-19,TECHM,0.08972181,0.010362901,0.8999153
2021-08-20,COALINDIA,0.9376474,0.012866526,0.049486022
2021-08-20,EICHERMOT,0.018228319,0.49290517,0.4888665
2021-08-20,SBIN,0.2320884,0.010152324,0.7577593
2021-08-21,NTPC,0.11524633,0.0097729815,0.8749807
2021-08-23,BAJFINANCE,0.86957216,0.056637704,0.07379009
2021-08-23,BRITANNIA,0.15964684,0.013262615,0.82709056
2021-08-23,COALINDIA,0.15108831,0.008305373,0.84060633
2021-08-23,EICHERMOT,0.039408874,0.3835582,0.57703286
2021-08-23,HEROMOTOCO,0.16639747,0.008648931,0.82495356
2021-08-23,MARUTI,0.15487634,0.009381034,0.83574265
2021-08-23,POWERGRID,0.14266652,0.0081999805,0.84913355
2021-08-23,TATASTEEL,0.098454185,0.009135159,0.89241064
2021-08-24,BAJAJFINSV,0.90910244,0.023671867,0.06722571
2021-08-24,BAJFINANCE,0.64726937,0.013537765,0.33919287
2021-08-24,BHARTIARTL,0.40246475,0.47599685,0.12153837
2021-08-24,EICHERMOT,0.038534764,0.024066357,0.93739885
2021-08-24,ICICIBANK,0.07282693,0.02047409,0.906699
2021-08-25,BHARTIARTL,0.16214924,0.010364892,0.82748586
2021-08-25,CIPLA,0.70168954,0.0065773074,0.29173315
2021-08-25,COALINDIA,0.020783857,0.82016593,0.15905023
2021-08-25,EICHERMOT,0.03492718,0.02619264,0.93888015
2021-08-25,ICICIBANK,0.39471105,0.27505532,0.33023366
2021-08-25,RELIANCE,0.0969151,0.008456914,0.894628
2021-08-26,BAJFINANCE,0.060119547,0.013004292,0.9268761
2021-08-26,BHARTIARTL,0.04334573,0.034557268,0.922097
2021-08-26,BPCL,0.20188561,0.012330859,0.78578347
2021-08-26,MARUTI,0.07718399,0.2183373,0.7044787
2021-08-26,RELIANCE,0.27251235,0.00922253,0.7182651
2021-08-26,TITAN,0.32463607,0.020312112,0.6550518
2021-08-27,HEROMOTOCO,0.036485348,0.9393767,0.024137903
2021-08-27,MARUTI,0.038733307,0.034080848,0.92718583
2021-08-27,ONGC,0.31658685,0.010819526,0.67259365
2021-08-27,RELIANCE,0.9157111,0.010307238,0.07398163
2021-08-28,TATASTEEL,0.8601704,0.007129186,0.13270035
2021-08-29,BHARTIARTL,0.44433513,0.010965141,0.54469967
2021-08-29,TATASTEEL,0.092062056,0.0112589365,0.89667904
2021-08-30,AXISBANK,0.6330338,0.017270701,0.34969544
2021-08-30,BHARTIARTL,0.5919304,0.015274344,0.39279526
2021-08-30,LT,0.059756946,0.012233233,0.9280098
2021-08-30,MARUTI,0.53605473,0.31929356,0.14465167
2021-08-30,NTPC,0.9517045,0.015581032,0.032714505
2021-08-30,TATASTEEL,0.81958944,0.009172931,0.17123759
2021-08-31,BHARTIARTL,0.91117966,0.029673012,0.059147336
2021-08-31,COALINDIA,0.9006088,0.011864341,0.087526836
2021-08-31,INDUSINDBK,0.2481142,0.007924772,0.743961
2021-08-31,KOTAKBANK,0.04872972,0.015236352,0.93603396
2021-08-31,MARUTI,0.08390812,0.4032589,0.512833
2021-08-31,NTPC,0.06027755,0.011375436,0.92834705
2021-09-01,AXISBANK,0.442318,0.48565564,0.07202637
2021-09-01,BAJAJ-AUTO,0.9514209,0.021983195,0.026595937
2021-09-01,BHARTIARTL,0.09325644,0.012326785,0.8944168
2021-09-01,COALINDIA,0.63391256,0.011546195,0.3545412
2021-09-01,HEROMOTOCO,0.018474927,0.97235966,0.009165459
2021-09-01,ICICIBANK,0.04826277,0.10531324,0.8464239
2021-09-01,MARUTI,0.95078504,0.01610439,0.0331106
2021-09-01,RELIANCE,0.783139,0.017585365,0.19927564
2021-09-02,AXISBANK,0.019083016,0.48620915,0.49470782
2021-09-02,DRREDDY,0.9031759,0.01809003,0.078734115
2021-09-02,EICHERMOT,0.012333607,0.94431365,0.04335278
2021-09-02,HEROMOTOCO,0.008932547,0.9696928,0.021374634
2021-09-02,M&M,0.01274529,0.96968275,0.017571978
2021-09-02,MARUTI,0.11004461,0.012592737,0.8773626
2021-09-02,TATASTEEL,0.0878475,0.009005556,0.903147
2021-09-03,BHARTIARTL,0.4729383,0.012834011,0.5142276
2021-09-03,RELIANCE,0.51488703,0.0142514855,0.47086152
2021-09-03,SBIN,0.008342303,0.93002224,0.06163543
2021-09-06,BPCL,0.019020373,0.88274044,0.09823921
2021-09-06,HEROMOTOCO,0.11720917,0.016254252,0.8665366
2021-09-06,ITC,0.6402913,0.007946049,0.35176265
2021-09-06,MARUTI,0.42354524,0.52756435,0.0488904
2021-09-06,RELIANCE,0.5056223,0.017025154,0.47735253
2021-09-07,ASIANPAINT,0.89127624,0.083757915,0.024965802
2021-09-07,AXISBANK,0.30481637,0.014597795,0.6805858
2021-09-07,BPCL,0.07745007,0.009461931,0.913088
2021-09-07,DRREDDY,0.08307444,0.010517565,0.90640795
2021-09-07,ICICIBANK,0.06958649,0.012295679,0.9181179
2021-09-07,ITC,0.88884634,0.07313696,0.0380167
2021-09-07,JSWSTEEL,0.9514877,0.01962652,0.028885802
2021-09-07,RELIANCE,0.44118288,0.45873615,0.100080915
2021-09-08,COALINDIA,0.07353422,0.01617062,0.9102951
2021-09-08,MARUTI,0.059728548,0.8275845,0.11268695
2021-09-08,RELIANCE,0.5805486,0.096250266,0.32320112
2021-09-08,TATASTEEL,0.50528735,0.010557181,0.48415542
2021-09-09,AXISBANK,0.06272618,0.45544705,0.48182678
2021-09-09,BHARTIARTL,0.8636802,0.016215816,0.12010399
2021-09-09,ITC,0.047927614,0.017911661,0.9341607
2021-09-09,KOTAKBANK,0.08247467,0.4767314,0.440794
2021-09-09,NTPC,0.5660008,0.0093388,0.42466035
2021-09-09,ONGC,0.59829164,0.22485632,0.17685206
2021-09-09,RELIANCE,0.6978702,0.08364054,0.21848921
2021-09-09,TATASTEEL,0.14613774,0.009710705,0.8441515
2021-09-09,ULTRACEMCO,0.69301325,0.022807658,0.2841791
2021-09-10,MARUTI,0.92234737,0.012597041,0.065055676
2021-09-10,RELIANCE,0.04019762,0.021215439,0.938587
2021-09-11,JSWSTEEL,0.9200169,0.02110973,0.05887341
2021-09-13,BHARTIARTL,0.90557486,0.024123864,0.07030135
2021-09-13,HINDUNILVR,0.08652979,0.010792144,0.9026781
2021-09-13,ICICIBANK,0.044601418,0.9411985,0.0142001165
2021-09-13,KOTAKBANK,0.44545197,0.0077594123,0.5467886
2021-09-14,BAJAJFINSV,0.1952663,0.008899039,0.79583466
2021-09-14,COALINDIA,0.10518879,0.009887947,0.8849233
2021-09-14,HCLTECH,0.9239369,0.015267816,0.060795274
2021-09-15,AXISBANK,0.08923674,0.009317145,0.9014461
2021-09-15,BAJAJ-AUTO,0.1373972,0.009013626,0.8535891
2021-09-15,BHARTIARTL,0.25209472,0.10939749,0.6385078
2021-09-15,COALINDIA,0.02123262,0.9226142,0.056153048
2021-09-15,ONGC,0.030387715,0.019948239,0.9496641
2021-09-15,TECHM,0.6032506,0.14580035,0.250949
2021-09-16,BHARTIARTL,0.8626722,0.019976597,0.11735116
2021-09-16,HEROMOTOCO,0.05497007,0.0201427,0.92488724
2021-09-16,INDUSINDBK,0.21359886,0.035762466,0.75063866
2021-09-16,ITC,0.9360379,0.040496234,0.023465935
2021-09-16,MARUTI,0.0878371,0.042276513,0.86988634
2021-09-16,SBIN,0.37952387,0.017690757,0.60278535
2021-09-17,BHARTIARTL,0.09987222,0.8160741,0.08405377
2021-09-17,COALINDIA,0.13177858,0.0090300795,0.85919136
2021-09-17,INDUSINDBK,0.027472807,0.032086834,0.9404404
2021-09-19,HEROMOTOCO,0.6606458,0.011462114,0.32789212
2021-09-19,SBIN,0.9247135,0.031095933,0.04419052
2021-09-20,COALINDIA,0.8366351,0.009096218,0.15426873
2021-09-20,ITC,0.9510108,0.019738264,0.029250901
2021-09-20,KOTAKBANK,0.34012222,0.022811199,0.6370666
2021-09-20,NESTLEIND,0.112057686,0.55695665,0.33098572
2021-09-21,HINDUNILVR,0.46513584,0.024756715,0.5101074
2021-09-21,MARUTI,0.21690753,0.009406711,0.77368575
2021-09-21,RELIANCE,0.13427453,0.0108414255,0.8548841
2021-09-21,TATASTEEL,0.94707054,0.021524623,0.031404834
2021-09-22,AXISBANK,0.64647293,0.012536163,0.34099096
2021-09-22,BHARTIARTL,0.04601144,0.013136925,0.9408517
2021-09-22,HINDUNILVR,0.059801728,0.016482534,0.9237157
2021-09-22,ONGC,0.03056116,0.02761782,0.94182104
2021-09-22,SBIN,0.026691344,0.030339947,0.94296867
2021-09-23,BHARTIARTL,0.81515634,0.013362121,0.17148149
2021-09-23,BPCL,0.09651474,0.009330286,0.89415497
2021-09-23,HINDUNILVR,0.077549726,0.016621219,0.905829
2021-09-23,TECHM,0.03367268,0.02617148,0.9401558
2021-09-24,BAJAJFINSV,0.032276984,0.027292058,0.94043094
2021-09-24,ULTRACEMCO,0.7427905,0.0076967617,0.24951278
2021-09-27,ASIANPAINT,0.031227406,0.027144002,0.94162863
2021-09-27,BAJAJFINSV,0.056865577,0.016129399,0.92700505
2021-09-27,BPCL,0.6379065,0.0075989836,0.3544945
2021-09-27,EICHERMOT,0.036826905,0.02619348,0.9369796
2021-09-27,ICICIBANK,0.80263215,0.0062816157,0.19108616
2021-09-27,INDUSINDBK,0.14591247,0.00703739,0.8470502
2021-09-27,ONGC,0.48846376,0.043237302,0.46829894
2021-09-27,RELIANCE,0.9417494,0.017019311,0.041231353
2021-09-27,TATASTEEL,0.03582772,0.038113467,0.92605877
2021-09-28,ICICIBANK,0.007736868,0.9588644,0.03339868
2021-09-29,AXISBANK,0.014010526,0.7539003,0.23208918
2021-09-29,BAJAJ-AUTO,0.12369253,0.009555179,0.86675227
2021-09-29,BHARTIARTL,0.74464345,0.14159681,0.11375972
2021-09-29,BPCL,0.2597014,0.006863839,0.7334347
2021-09-29,BRITANNIA,0.825179,0.0064930827,0.16832791
2021-09-29,INDUSINDBK,0.46255228,0.009903284,0.52754444
2021-09-29,NTPC,0.412996,0.016981758,0.5700223
2021-09-29,RELIANCE,0.093572095,0.014498357,0.89192957
2021-09-30,AXISBANK,0.22619766,0.008613568,0.76518875
2021-09-30,COALINDIA,0.94249785,0.029887961,0.027614204
2021-09-30,ITC,0.57526416,0.011716701,0.41301918
2021-09-30,MARUTI,0.09575775,0.4874637,0.4167785
2021-09-30,NTPC,0.036961034,0.152022,0.811017
2021-09-30,SUNPHARMA,0.0493325,0.020313485,0.93035406
2021-10-01,BAJFINANCE,0.1317647,0.6698774,0.19835787
2021-10-01,BHARTIARTL,0.07017228,0.48121643,0.44861126
2021-10-01,SUNPHARMA,0.89347935,0.014566077,0.091954574
2021-10-01,TECHM,0.08273546,0.011168131,0.9060964
2021-10-02,MARUTI,0.10485819,0.012078672,0.88306314
2021-10-03,NTPC,0.023636362,0.020394512,0.9559691
2021-10-03,RELIANCE,0.11431101,0.009356876,0.87633216
2021-10-04,AXISBANK,0.19193223,0.009058513,0.79900926
2021-10-04,BAJAJ-AUTO,0.024204526,0.9419416,0.033853833
2021-10-04,CIPLA,0.1084706,0.008633179,0.88289624
2021-10-04,COALINDIA,0.18064651,0.007731595,0.8116219
2021-10-04,ICICIBANK,0.030876301,0.046314992,0.9228087
2021-10-04,MARUTI,0.9548002,0.020162249,0.02503758
2021-10-04,NTPC,0.5054397,0.06518268,0.4293776
2021-10-04,RELIANCE,0.5144589,0.30908465,0.17645642
